coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
37438949,/coach/37438949/paul-ince/,P. Ince,Paul Ince,1967-10-21,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
37457571,/coach/37457571/jan-frode-nornes/,J. Nornes,Jan Frode Nornes,1973-01-08,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
37468473,/coach/37468473/ioan-ovidiu-sabau/,I. Sabău,Ioan Ovidiu Sabău,1968-02-12,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37468495,/coach/37468495/hakki-tolunay-kafkas/,T. Kafkas,Hakkı Tolunay Kafkas,1968-03-31,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37476493,/coach/37476493/do-kyun-kim/,Kim Do-Kyun,Do-Kyun Kim,1977-01-13,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
37490282,/coach/37490282/carlos-humberto-paredes-monges/,C. Paredes,Carlos Humberto Paredes Monges,1976-07-16,Paraguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/py.png
37523072,/coach/37523072/louis-van-gaal/,L. van Gaal,Louis van Gaal,1951-08-08,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37523318,/coach/37523318/ik-soo-ahn/,I. Ahn,Ik-Soo Ahn,1965-05-06,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
37524040,/coach/37524040/freyr-alexandersson/,F. Alexandersson,Freyr Alexandersson,1982-11-18,Iceland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/is.png
37524058,/coach/37524058/robert-stanton/,R. Stanton,Robert Stanton,1972-04-15,Australia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/au.png
37524250,/coach/37524250/thomas-worle/,T. Wörle,Thomas Wörle,1982-02-11,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
37524364,/coach/37524364/hakon-wibe-lund/,H. Wibe-Lund,Håkon Wibe-Lund,1980-09-05,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
37524603,/coach/37524603/stephane-gilli/,S. Gilli,Stéphane Gilli,1974-04-30,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
37524893,/coach/37524893/kees-van-wonderen/,K. van Wonderen,Kees van Wonderen,1969-01-04,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37526382,/coach/37526382/anton-petrea/,A. Petrea,Anton Petrea,1975-03-09,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37527066,/coach/37527066/andres-luciano-lillini/,A. Lillini,Andrés Luciano Lillini,1974-08-13,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37528432,/coach/37528432/thomas-lagerlof/,T. Lagerlöf,Thomas Lagerlöf,1971-11-15,Sweden,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/se.png
37529254,/coach/37529254/dawid-szulczek/,D. Szulczek,Dawid Szulczek,1990-01-26,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
37529961,/coach/37529961/morten-eskesen/,M. Eskesen,Morten Eskesen,1968-01-24,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
37533538,/coach/37533538/andy-crosby/,A. Crosby,Andy Crosby,1973-03-03,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
37543306,/coach/37543306/francisco-javier-pereira-mejia/,F. Pereira Mejía,Francisco Javier Pereira Mejía,1966-05-13,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37552521,/coach/37552521/juan-carlos-carcedo-mardones/,J. Carcedo Mardones,Juan Carlos Carcedo Mardones,1973-08-19,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37553115,/coach/37553115/rui-vitor-da-silva-ferreira/,R. da Silva Ferreira,Rui Vítor da Silva Ferreira,1973-03-29,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37553752,/coach/37553752/patrick-van-leeuwen/,P. van Leeuwen,Patrick van Leeuwen,1969-08-08,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37553756,/coach/37553756/alessio-lisci/,A. Lisci,Alessio Lisci,1985-11-04,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
37555966,/coach/37555966/hans-erik-odegaard/,H. Ødegaard,Hans Erik Ødegaard,1974-01-20,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
37556790,/coach/37556790/daniel-mysliwiec/,D. Myśliwiec,Daniel Myśliwiec,1985-11-19,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
37563973,/coach/37563973/wilfried-nancy/,W. Nancy,Wilfried Nancy,1977-04-09,France,https://cdn.sportmonks.com/images//soccer/coaches/5/37563973.png,https://cdn.sofifa.net/flags/fr.png
37564013,/coach/37564013/jean-paul-van-gastel/,J. van Gastel,Jean-Paul van Gastel,1972-04-28,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37566248,/coach/37566248/francesco-farioli/,F. Farioli,Francesco Farioli,1989-04-10,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
37566900,/coach/37566900/genwei-yu/,G. Yu,Genwei Yu,1974-01-07,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
37566920,/coach/37566920/elias-jarol-rafael-emmons-cova/,E. Emmons Cova,Elías Jarol Rafael Emmons Cova,1981-12-11,Venezuela,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ve.png
37569638,/coach/37569638/hiroshi-matsuda/,H. Matsuda,Hiroshi Matsuda,1960-11-05,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37573825,/coach/37573825/antonio-jose-cardoso-de-oliveira/,A. Cardoso de Oliveira,António José Cardoso de Oliveira,1982-10-09,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37575018,/coach/37575018/edward-still/,E. Still,Edward Still,1990-12-30,Belgium,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/be.png
37575021,/coach/37575021/manfred-schmid/,M. Schmid,Manfred Schmid,1971-02-20,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
37575667,/coach/37575667/william-billy-dodds/,W. Dodds,William Billy Dodds,1969-02-05,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
37575668,/coach/37575668/daniel-scherning/,D. Scherning,Daniel Scherning,1983-10-29,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
37576444,/coach/37576444/hugo-carlos-rodrigues-ganchinho-pereira/,H. Ganchinho Pereira,Hugo Carlos Rodrigues Ganchinho Pereira,1978-11-06,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37577611,/coach/37577611/matteo-vanetta/,M. Vanetta,Matteo Vanetta,1978-08-06,Switzerland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ch.png
37581419,/coach/37581419/lukas-pfeiffer/,L. Pfeiffer,Lukas  Pfeiffer,1991-01-16,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
37584222,/coach/37584222/duarte-nuno-figueira-correia/,D. Figueira Correia,Duarte Nuno Figueira Correia,1968-09-03,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37590394,/coach/37590394/akio-kogiku/,A. Kogiku,Akio Kogiku,1975-07-07,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37593601,/coach/37593601/juan-alejandro-acejo-rodriguez/,J. Acejo Rodriguez,Juan Alejandro Acejo Rodriguez,1978-01-24,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37594835,/coach/37594835/ionut-chirila/,I. Chirilă,Ionuț Chirilă,1966-01-09,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37600730,/coach/37600730/pablo-villar-ferreiro/,P. Ferreiro,Pablo Villar Ferreiro,1986-09-04,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37602008,/coach/37602008/turgay-altay/,T. Altay,Turgay Altay,1980-02-16,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37602353,/coach/37602353/nizamettin-set/,N. Set,Nizamettin Set,1966-01-19,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37608726,/coach/37608726/nicolas-estevez-martinez/,N. Estévez Martínez,Nicolás Estévez Martínez,1980-01-29,Spain,https://cdn.sportmonks.com/images//soccer/coaches/22/37608726.png,https://cdn.sofifa.net/flags/es.png
37609245,/coach/37609245/humberto-antonio-garcia-ramirez/,H. García Ramírez,Humberto Antonio García Ramírez,1974-05-13,Paraguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/py.png
37615629,/coach/37615629/serkan-ozbalta/,S. Özbalta,Serkan Özbalta,1979-02-05,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37618984,/coach/37618984/kevin-doherty/,K. Doherty,Kevin Doherty,1980-04-18,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ie.png
37618991,/coach/37618991/rikizo-matsuhashi/,R. Matsuhashi,Rikizo Matsuhashi,1968-08-22,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37620993,/coach/37620993/jung-hyo-lee/,J. Lee,Jung-Hyo Lee,1975-07-23,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
37621959,/coach/37621959/roel-coumans/,R. Coumans,Roel Coumans,1970-08-23,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37625124,/coach/37625124/edson-argenis-tortolero-roman/,E. Tortolero Román,Edson Argenis Tortolero Román,1971-08-27,Venezuela,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ve.png
37625768,/coach/37625768/julio-cesar-vaccari/,J. Vaccari,Julio César Vaccari,1980-07-09,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37626398,/coach/37626398/alex-covelo/,A. Covelo,Alex Covelo,1978-05-19,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37630732,/coach/37630732/jose-omar-feitosa-alves/,J. Feitosa Alves,José Omar Feitosa Alves,1967-03-08,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
37631748,/coach/37631748/humberto-ovelar/,H. Ovelar,Humberto Ovelar,1969-12-24,Paraguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/py.png
37632631,/coach/37632631/david-doniga-lara/,D. Dóniga Lara,David Dóniga Lara,1981-09-07,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37634995,/coach/37634995/carlos-horacio-compagnucci/,C. Compagnucci,Carlos Horacio Compagnucci,1968-08-06,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37640252,/coach/37640252/bingen-arostegui-guibelondo/,B. Arostegui Guibelondo,Bingen Arostegui Guibelondo,1969-11-08,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37640409,/coach/37640409/jang-gwan-lee/,J. Lee,Jang-Gwan Lee,1974-07-04,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
37646925,/coach/37646925/andreas-georgson/,A. Georgson,Andreas Georgson,1985-09-02,Sweden,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/se.png
37649082,/coach/37649082/abel-eduardo-balbo/,A. Eduardo Balbo,Abel Eduardo Balbo,1966-06-01,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37659678,/coach/37659678/paul-nelu-raducan/,P. Răducan,Paul Nelu Răducan,1967-12-14,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37664710,/coach/37664710/marcelo-saralegui-arregin/,M. Saralegui Arregín,Marcelo Saralegui Arregín,1971-05-18,Uruguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/uy.png
37679561,/coach/37679561/claudio-brizuela/,C. Brizuela,Claudio Brizuela,1968-08-30,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37680707,/coach/37680707/johannes-hoff-thorup/,J. Hoff Thorup,Johannes Hoff Thorup,1989-09-19,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
37682967,/coach/37682967/florin-cristian-parvu/,F. Pârvu,Florin Cristian Pârvu,1975-04-02,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37684524,/coach/37684524/ruben-selles-salvador/,R. Sellés Salvador,Rubén Sellés Salvador,1983-06-15,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37685707,/coach/37685707/antonio-luis-cazalilla-cano/,A. Cazalilla Cano,Antonio Luis Cazalilla Cano,1967-07-20,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37686837,/coach/37686837/marcelo-rene-bravo/,M. Bravo,Marcelo René Bravo,1985-01-10,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37691812,/coach/37691812/adrian-siemieniec/,A. Siemieniec,Adrian Siemieniec,1992-01-13,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
37694861,/coach/37694861/tsutomu-takahata/,T. Takahata,Tsutomu Takahata,1968-06-16,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37699018,/coach/37699018/tony-docherty/,T. Docherty,Tony Docherty,1971-01-24,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
37700791,/coach/37700791/dawid-szwarga/,D. Szwarga,Dawid Szwarga,1990-10-07,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
37715426,/coach/37715426/joseph-miles/,J. Miles,Joseph Miles,1974-05-02,United States,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/us.png
